Date, Open, High, Low, Close, Volume
08/20/21, 199.91, 208.6506, 199.33, 208.16, 67574125
08/19/21, 194.94, 204.95, 187.62, 197.98, 76655477
08/18/21, 195.00, 196.3365, 190.00, 190.40, 28591350
08/17/21, 196.85, 197.70, 192.67, 194.58, 20458490
08/16/21, 201.35, 202.87, 194.53, 199.50, 21115279
08/13/21, 199.05, 202.1381, 198.51, 201.88, 18306289
08/12/21, 198.70, 200.2899, 196.20, 199.05, 15186160
08/11/21, 200.43, 200.49, 194.30, 196.99, 18592480
08/10/21, 203.22, 204.30, 198.3454, 199.36, 17923779
08/09/21, 204.46, 205.0799, 201.43, 202.95, 14644310
08/06/21, 205.24, 205.70, 202.10, 203.66, 17849660
08/05/21, 205.00, 207.33, 203.42, 206.37, 21143539
08/04/21, 199.90, 203.18, 198.28, 202.74, 23130939
08/03/21, 197.40, 202.22, 192.20, 198.15, 30181070
08/02/21, 197.00, 199.61, 193.61, 197.50, 21744400
07/30/21, 194.18, 196.30, 192.63, 194.99, 18349750
07/29/21, 195.19, 198.53, 193.2803, 196.62, 19078090
07/28/21, 193.192, 196.46, 189.95, 195.03, 20219119
07/27/21, 192.65, 196.22, 187.41, 192.08, 24886260
07/26/21, 193.11, 194.42, 189.14, 192.94, 20394320
07/23/21, 196.564, 197.00, 192.50, 195.58, 19567199
07/22/21, 196.42, 198.87, 192.76, 195.94, 32382600
07/21/21, 188.82, 195.27, 187.42, 194.10, 37101738
07/20/21, 187.30, 188.38, 181.64, 186.12, 43468648
07/19/21, 179.1525, 190.42, 178.655, 187.7975, 74905884
07/16/21, 190.305, 191.5711, 180.73, 181.61, 68822280
07/15/21, 198.1175, 198.47, 188.585, 189.6625, 55056440
07/14/21, 203.5775, 204.1775, 197.5275, 198.415, 38009920
07/13/21, 204.005, 204.6125, 201.14, 202.50, 29070632
07/12/21, 202.40, 205.3275, 201.8775, 205.125, 32198476
07/09/21, 199.625, 200.8013, 197.5425, 200.5025, 29662268
07/08/21, 198.565, 201.33, 197.0075, 199.0275, 50329960
07/07/21, 208.535, 208.75, 203.3205, 203.7175, 41842720
07/06/21, 207.375, 208.42, 203.5025, 206.985, 44670760
07/02/21, 204.4013, 205.0525, 202.8775, 204.87, 34339668
07/01/21, 201.25, 204.56, 200.19, 202.12, 48013480
06/30/21, 199.9913, 201.625, 198.6375, 200.025, 32656616
06/29/21, 198.825, 200.9875, 196.5688, 200.2675, 36763384
06/28/21, 193.6125, 200.7875, 193.19, 199.85, 49543640
06/25/21, 192.805, 193.455, 188.9438, 190.31, 27836592
06/24/21, 192.2775, 194.20, 190.8825, 192.055, 32092240
06/23/21, 190.0775, 191.5275, 189.0775, 190.5725, 33235704
06/22/21, 184.715, 189.6375, 183.8587, 188.8675, 58014560
06/21/21, 184.3525, 185.365, 178.2265, 184.2725, 67238204
06/18/21, 187.84, 193.75, 185.84, 186.3875, 96885436
06/17/21, 177.7457, 188.35, 177.5625, 186.5725, 80965476
06/16/21, 177.9075, 179.5468, 175.8442, 178.1025, 30712260
06/15/21, 179.15, 180.1625, 177.2795, 177.885, 24303044
06/14/21, 179.06, 180.395, 176.6275, 180.1875, 32137428
06/11/21, 174.795, 179.3923, 174.4375, 178.2525, 41630760
06/10/21, 173.50, 174.92, 171.76, 174.25, 28777044
06/09/21, 175.1575, 175.75, 172.5575, 173.5825, 38165748
06/08/21, 175.2725, 176.2159, 172.51, 174.57, 32384676
06/07/21, 175.7115, 178.125, 171.9275, 176.19, 57575480
06/04/21, 171.125, 176.61, 170.955, 175.7825, 61712040
06/03/21, 167.0075, 172.59, 165.83, 169.6975, 58000680
06/02/21, 162.5225, 169.1887, 162.355, 167.7825, 59416760
06/01/21, 162.70, 163.8813, 159.0325, 162.645, 47280320
05/28/21, 155.01, 162.7748, 155.01, 162.445, 64453560
05/27/21, 156.9975, 157.50, 154.60, 154.88, 58147520
05/26/21, 157.3425, 157.9375, 155.8625, 157.00, 37043864
05/25/21, 157.66, 158.185, 154.825, 156.4775, 43540680
05/24/21, 152.125, 157.45, 151.76, 156.12, 55481640
05/21/21, 151.6375, 152.22, 148.6939, 149.9175, 67299204
05/20/21, 143.025, 146.8379, 142.705, 146.125, 32159192
05/19/21, 135.665, 140.795, 135.4325, 140.6575, 34399936
05/18/21, 142.67, 144.0425, 140.04, 140.1575, 18625424
05/17/21, 141.57, 141.6925, 138.535, 141.655, 21648884
05/14/21, 138.90, 143.2811, 137.485, 142.43, 25861500
05/13/21, 140.3375, 140.8075, 134.59, 136.6525, 28572748
05/12/21, 140.095, 142.6025, 137.0925, 137.585, 30340932
05/11/21, 138.25, 143.5475, 137.50, 143.0625, 28558536
05/10/21, 147.8725, 148.06, 142.50, 142.6575, 26890380
05/07/21, 148.0825, 149.7075, 146.7171, 148.1225, 22932732
05/06/21, 144.9525, 145.7125, 142.1809, 145.23, 19338092
05/05/21, 147.09, 148.135, 143.875, 144.585, 29202304
05/04/21, 146.3725, 146.375, 140.1025, 143.5125, 40532480
05/03/21, 151.25, 152.4675, 147.875, 148.3675, 20391184
04/30/21, 151.745, 153.65, 149.97, 150.095, 20191008
04/29/21, 154.00, 154.365, 150.715, 153.2475, 17319648
04/28/21, 153.645, 155.3225, 152.1552, 152.7675, 20941620
04/27/21, 155.785, 156.705, 153.545, 153.8175, 16457300
04/26/21, 151.8505, 154.79, 151.25, 154.78, 19779708
04/23/21, 149.3438, 153.3488, 149.0025, 152.6525, 22777220
04/22/21, 153.75, 154.3857, 147.835, 148.5025, 27778628
04/21/21, 151.1875, 153.625, 151.0225, 153.605, 21677704
04/20/21, 153.2325, 154.97, 149.63, 151.7125, 33413304
04/19/21, 155.3654, 158.075, 152.33, 153.6175, 40441800
04/16/21, 160.531, 161.6575, 158.6525, 159.125, 33520756
04/15/21, 156.625, 162.1415, 156.315, 161.3725, 59848080
04/14/21, 156.25, 157.2046, 152.275, 152.77, 38550192
04/13/21, 152.315, 157.00, 151.2575, 156.795, 67621204
04/12/21, 142.8975, 153.525, 141.3925, 152.09, 86932204
04/09/21, 142.14, 144.08, 141.75, 144.00, 19517088
04/08/21, 142.5275, 144.715, 142.4894, 143.17, 24441492
04/07/21, 138.8075, 142.435, 137.115, 141.435, 25128436
04/06/21, 139.9968, 140.5413, 137.7362, 138.615, 19174596
04/05/21, 138.675, 140.1396, 137.33, 139.875, 25567140
04/01/21, 135.7225, 138.70, 135.1125, 138.1175, 30827460
03/31/21, 130.155, 134.705, 129.825, 133.4825, 31477752
03/30/21, 128.4195, 129.7525, 127.05, 128.7175, 20020248
03/29/21, 128.2025, 130.625, 127.00, 129.4825, 27351988
03/26/21, 125.545, 128.5625, 123.735, 128.3925, 36396896
03/25/21, 124.995, 127.1475, 122.72, 125.3525, 29514456
03/24/21, 131.5125, 131.5913, 126.3675, 126.43, 24583852
03/23/21, 132.5425, 133.445, 130.2125, 130.7075, 22204608
03/22/21, 129.1275, 133.945, 129.0675, 131.8625, 29780308
03/19/21, 127.50, 129.215, 126.125, 128.4575, 29920696
03/18/21, 131.365, 131.84, 127.1704, 127.225, 29418808
03/17/21, 130.3975, 134.5325, 129.895, 133.4125, 24386420
03/16/21, 133.565, 135.125, 131.1675, 132.9125, 27212960
03/15/21, 128.6475, 132.0675, 127.6713, 131.9125, 22252044
03/12/21, 126.4825, 128.8875, 125.90, 128.56, 24396396
03/11/21, 129.50, 130.4625, 127.345, 129.935, 29991428
03/10/21, 128.405, 129.80, 124.575, 124.6825, 38437656
03/09/21, 121.3025, 126.1675, 120.5925, 125.2025, 52182560
03/08/21, 124.50, 124.7125, 115.665, 115.9325, 54311160
03/05/21, 125.50, 125.50, 116.7925, 124.615, 54283880
03/04/21, 128.0075, 129.75, 120.8375, 123.7025, 57334520
03/03/21, 134.2625, 134.515, 127.9875, 128.0475, 37759028
03/02/21, 139.00, 139.205, 133.96, 134.0625, 26411412
03/01/21, 138.75, 139.25, 135.5325, 138.4175, 35318300
02/26/21, 137.525, 138.545, 133.61, 137.145, 50093040
02/25/21, 140.4543, 143.7475, 132.1625, 133.075, 82443600
02/24/21, 141.2275, 145.0675, 137.56, 144.99, 44831920
02/23/21, 140.7525, 142.3875, 133.895, 141.42, 39177932
02/22/21, 147.7475, 151.3325, 143.25, 143.5575, 32588556
02/19/21, 150.245, 151.77, 148.467, 149.265, 27172412
02/18/21, 147.29, 148.7325, 145.75, 148.29, 23408080
02/17/21, 151.71, 152.2352, 147.80, 149.06, 27569868
02/16/21, 150.6425, 153.725, 149.50, 153.3025, 32195952
02/12/21, 150.50, 152.9114, 147.75, 149.6125, 37475748
02/11/21, 149.8025, 152.7225, 149.25, 152.5075, 45082760
02/10/21, 144.6325, 149.05, 143.4138, 147.6425, 48535240
02/09/21, 143.4063, 145.8325, 142.225, 142.6325, 28756012
02/08/21, 137.2722, 144.7375, 137.2722, 144.3875, 43462280
02/05/21, 137.25, 137.3725, 135.4575, 135.91, 16915364
02/04/21, 135.31, 136.735, 133.3786, 136.6425, 20133848
02/03/21, 136.36, 139.3175, 135.165, 135.305, 24540928
02/02/21, 133.9875, 135.72, 132.855, 135.5675, 22043828
02/01/21, 130.5335, 132.7075, 129.0275, 132.37, 21720432
01/29/21, 130.75, 133.3475, 129.1151, 129.8975, 27155204
01/28/21, 129.9625, 133.3975, 129.605, 130.51, 22831596
01/27/21, 132.30, 132.3275, 127.9375, 129.1775, 37127284
01/26/21, 135.8045, 136.4475, 133.875, 134.3525, 16398040
01/25/21, 137.8175, 138.285, 132.3648, 136.5325, 25111116
01/22/21, 137.4009, 138.4173, 136.2725, 137.125, 24681856
01/21/21, 134.1861, 139.9936, 132.53, 138.675, 33833960
01/20/21, 131.1175, 134.305, 130.5675, 133.6575, 25857088
01/19/21, 130.1625, 130.9398, 128.44, 130.2525, 22618688
01/15/21, 132.28, 133.2525, 128.485, 128.595, 27778128
01/14/21, 135.75, 135.9975, 131.805, 132.0025, 28312028
01/13/21, 134.8997, 136.25, 133.85, 135.3175, 21002844
01/12/21, 137.525, 137.545, 133.45, 134.8475, 29147772
01/11/21, 134.1875, 139.61, 133.625, 136.215, 51902880
01/08/21, 133.625, 134.21, 130.42, 132.7675, 29252860
01/07/21, 129.675, 133.7775, 128.865, 133.44, 46148160
01/06/21, 132.225, 132.45, 125.86, 126.145, 58042320
01/05/21, 130.9975, 134.435, 130.87, 134.0475, 32275992
01/04/21, 131.0425, 136.525, 129.625, 131.135, 56064200
12/31/20, 131.365, 131.5113, 129.15, 130.55, 19242440
12/30/20, 129.903, 132.1375, 128.9675, 131.4575, 22539716
12/29/20, 129.25, 130.725, 128.4225, 129.4325, 17037216
12/28/20, 130.625, 130.625, 127.6318, 129.00, 21256564
12/24/20, 130.3725, 131.325, 129.3875, 129.9375, 9788352
12/23/20, 132.56, 132.75, 130.05, 130.0925, 17914276
12/22/20, 133.1925, 133.3725, 130.5388, 132.7825, 18631488
12/21/20, 130.7475, 133.70, 129.675, 133.3225, 30233216
12/18/20, 133.79, 134.05, 130.705, 132.72, 34206464
12/17/20, 133.6675, 133.795, 131.785, 133.4125, 23138388
12/16/20, 134.225, 134.3725, 132.125, 132.425, 22311468
12/15/20, 134.3975, 134.64, 131.8675, 133.605, 19348592
12/14/20, 130.8788, 133.8875, 130.775, 133.0875, 27015788
12/11/20, 129.6725, 130.20, 128.23, 130.1325, 20926564
12/10/20, 128.69, 130.6875, 128.4938, 129.7225, 20776472
12/09/20, 133.005, 134.14, 128.6824, 129.3075, 40130120
12/08/20, 135.85, 135.9875, 132.815, 133.50, 27192088
12/07/20, 136.0125, 137.3125, 135.00, 136.0675, 22324324
12/04/20, 134.485, 135.60, 133.8869, 135.5825, 20224340
12/03/20, 135.875, 136.60, 133.29, 133.96, 19952064
12/02/20, 133.505, 136.7344, 132.3425, 135.445, 28336120
12/01/20, 134.9225, 135.2875, 132.2825, 133.90, 29757128
11/30/20, 132.65, 134.125, 129.7235, 134.015, 28695200
11/27/20, 133.75, 134.075, 131.7055, 132.6125, 16727520
11/25/20, 130.325, 132.6939, 130.20, 132.3475, 25991640
11/24/20, 131.425, 131.62, 128.85, 129.5775, 34649996
11/23/20, 131.7113, 133.825, 130.155, 131.40, 36135420
11/20/20, 134.54, 134.945, 130.65, 130.8775, 34108980
11/19/20, 132.1275, 134.875, 131.00, 134.4025, 56593440
11/18/20, 134.6525, 136.0575, 131.85, 134.2875, 51092520
11/17/20, 135.525, 135.9625, 133.0387, 134.2225, 31202796
11/16/20, 131.725, 136.495, 131.56, 135.1525, 41377480
11/13/20, 136.2728, 136.6875, 130.5925, 132.97, 34676232
11/12/20, 134.7893, 137.66, 133.16, 134.5675, 36663500
11/11/20, 130.5375, 134.3488, 129.4825, 134.18, 40474360
11/10/20, 136.065, 136.065, 126.2825, 127.70, 64406720
11/09/20, 145.525, 146.915, 136.1075, 136.3075, 58297800
11/06/20, 141.0975, 145.8875, 138.95, 145.62, 38334928
11/05/20, 141.625, 143.39, 139.91, 141.60, 31902832
11/04/20, 133.8925, 138.275, 133.3688, 137.9425, 41022920
11/03/20, 127.085, 131.05, 126.0275, 130.195, 27290108
11/02/20, 126.5775, 128.3666, 123.95, 125.8075, 29965264
10/30/20, 128.50, 129.3638, 123.00, 125.34, 41739600
10/29/20, 128.385, 131.9275, 127.50, 130.24, 32008184
10/28/20, 131.98, 132.60, 126.09, 126.27, 37651808
10/27/20, 133.06, 134.42, 131.915, 133.9675, 25051968
10/26/20, 134.27, 136.9279, 130.385, 131.4125, 33689432
10/23/20, 134.50, 135.9325, 132.9125, 135.9025, 23348428
10/22/20, 135.225, 136.1175, 132.3175, 133.61, 29047944
10/21/20, 136.25, 137.915, 134.775, 135.2475, 21959732
10/20/20, 135.835, 137.9975, 135.07, 136.455, 22921204
10/19/20, 139.0288, 139.835, 134.0675, 134.9775, 29806856
10/16/20, 140.3675, 141.215, 137.925, 138.115, 24263960
10/15/20, 138.1068, 140.0575, 137.6775, 139.70, 26722512
10/14/20, 142.905, 143.4275, 139.60, 140.9525, 27664712
10/13/20, 142.965, 143.485, 140.1863, 142.4825, 34460312
10/12/20, 139.895, 143.47, 139.125, 142.26, 43474400
10/09/20, 137.67, 138.2425, 136.6075, 137.6275, 34689092
10/08/20, 140.75, 140.845, 137.58, 138.3875, 37890088
10/07/20, 139.9975, 141.1925, 138.635, 139.64, 41808520
10/06/20, 138.30, 141.42, 136.65, 137.365, 78442000
10/05/20, 132.36, 136.4425, 132.2277, 136.425, 47981840
10/02/20, 132.25, 135.195, 130.51, 130.6225, 55249600
10/01/20, 137.58, 137.6274, 134.6075, 136.145, 52500240
09/30/20, 131.575, 136.225, 131.5025, 135.305, 68918400
09/29/20, 129.375, 134.4275, 129.3325, 132.2575, 62300480
09/28/20, 130.4025, 130.5175, 127.50, 130.35, 57380920
09/25/20, 124.475, 128.835, 122.4575, 128.7375, 58801640
09/24/20, 120.7225, 125.695, 120.14, 123.48, 73124040
09/23/20, 125.755, 127.27, 120.7925, 121.2375, 64701240
09/22/20, 125.75, 126.48, 121.5555, 126.3775, 64645200
09/21/20, 119.25, 125.225, 119.045, 125.1725, 72104244
09/18/20, 125.9375, 126.325, 119.8875, 121.8925, 69846204
09/17/20, 121.3223, 125.8975, 120.3475, 124.635, 79251156
09/16/20, 129.5725, 130.9275, 125.1375, 125.145, 55759960
09/15/20, 132.80, 132.9875, 128.2775, 129.91, 72755640
09/14/20, 130.81, 133.15, 126.3114, 128.7225, 120174476
09/11/20, 124.855, 126.525, 118.9575, 121.645, 63692680
09/10/20, 129.8925, 130.6525, 121.67, 123.1175, 69868436
09/09/20, 124.00, 128.0925, 122.3175, 127.15, 73619844
09/08/20, 117.345, 125.50, 117.0425, 119.13, 79572960
09/04/20, 127.8375, 131.75, 117.0475, 126.225, 146368280
09/03/20, 138.2863, 138.845, 128.7875, 130.155, 94512600
09/02/20, 147.0375, 147.2675, 139.00, 143.465, 87401280
09/01/20, 134.80, 139.9375, 134.365, 138.21, 51247400
08/31/20, 131.8278, 135.75, 130.3775, 133.745, 50084120
08/28/20, 126.7493, 131.48, 126.425, 131.4775, 53715840
08/27/20, 127.815, 128.50, 125.6643, 126.2825, 31760292
08/26/20, 127.9924, 128.6849, 126.7775, 127.73, 32124292
08/25/20, 126.3075, 127.6125, 125.7375, 127.50, 28907680
08/24/20, 128.8375, 129.125, 125.075, 127.2025, 49056440
08/21/20, 122.0175, 128.087, 121.9516, 126.835, 99986960
08/20/20, 119.75, 123.75, 118.7875, 121.41, 92138640
08/19/20, 122.965, 123.15, 120.98, 121.385, 62262240
08/18/20, 124.50, 124.96, 120.8625, 122.6075, 50344640
08/17/20, 118.5125, 124.0975, 118.1719, 123.37, 62130080
08/14/20, 115.30, 117.0475, 114.405, 115.64, 36643616
08/13/20, 115.46, 117.2175, 113.5575, 114.43, 37445956
08/12/20, 109.9075, 114.67, 109.5825, 114.4025, 46494280
08/11/20, 110.7375, 111.3675, 107.9575, 108.50, 35451052
08/10/20, 113.3425, 114.0825, 108.565, 111.65, 42779600
08/07/20, 113.125, 115.0475, 110.375, 111.995, 34251596
08/06/20, 113.4975, 113.58, 111.7875, 113.355, 24431568
08/05/20, 112.44, 113.7168, 111.6625, 112.8675, 25049972
08/04/20, 110.50, 112.2775, 109.06, 112.2775, 31033560
08/03/20, 107.325, 110.9875, 107.1525, 110.1025, 41301840
07/31/20, 105.6325, 107.665, 104.33, 106.1475, 38628600
07/30/20, 103.75, 106.2305, 102.9525, 106.14, 30888016
07/29/20, 103.908, 105.1625, 103.47, 104.655, 28450768
07/28/20, 103.7425, 103.82, 102.0925, 102.155, 27163604
07/27/20, 102.3225, 104.4175, 102.1775, 104.215, 29213020
07/24/20, 98.75, 103.6475, 97.77, 101.945, 47329200
07/23/20, 104.50, 105.47, 100.3125, 101.2975, 41166120
07/22/20, 103.675, 106.025, 102.9156, 104.3875, 36729084
07/21/20, 105.13, 105.5993, 102.8675, 103.285, 27766684
07/20/20, 102.7425, 105.3125, 101.5675, 105.1075, 28485084
07/17/20, 102.255, 102.485, 100.8775, 102.015, 26628464
07/16/20, 100.15, 102.0675, 98.955, 101.3475, 34496472
07/15/20, 104.1425, 104.33, 100.5575, 102.2725, 40398480
07/14/20, 100.75, 104.0275, 97.855, 103.77, 54267440
07/13/20, 105.95, 107.9225, 100.25, 100.5225, 45707480
07/10/20, 105.8875, 106.5525, 103.7875, 104.7925, 49767480
07/09/20, 103.8025, 105.70, 102.335, 105.09, 49454720
07/08/20, 99.9375, 102.25, 99.655, 102.16, 36548052
07/07/20, 99.4625, 100.70, 98.5075, 98.7175, 35779972
07/06/20, 97.4175, 99.0875, 97.125, 98.3925, 31589372
07/02/20, 96.39, 97.375, 95.7825, 96.1225, 36405408
07/01/20, 95.2075, 95.7567, 94.13, 95.30, 32664680
06/30/20, 93.1399, 95.2625, 92.665, 94.9775, 36789200
06/29/20, 91.6975, 92.045, 89.00, 92.00, 34224812
06/26/20, 95.00, 95.00, 91.25, 91.55, 59208560
06/25/20, 93.5575, 95.05, 91.8225, 94.90, 37607200
06/24/20, 94.7625, 95.5638, 91.4451, 92.355, 44937080
06/23/20, 95.51, 96.425, 94.075, 94.50, 37510740
06/22/20, 93.00, 95.3125, 92.733, 95.2675, 39846648
06/19/20, 92.425, 94.45, 92.2734, 92.6125, 52416040
06/18/20, 92.27, 92.825, 91.145, 92.18, 25440952
06/17/20, 91.1375, 92.99, 90.7025, 92.36, 40830560
06/16/20, 92.25, 92.6675, 88.3875, 90.685, 53571520
06/15/20, 88.1525, 91.8225, 87.4375, 91.7375, 40000200
06/12/20, 91.625, 91.8725, 87.0335, 89.325, 57090800
06/11/20, 91.50, 92.6125, 87.86, 87.9625, 58365040
06/10/20, 91.6775, 95.00, 91.535, 93.6675, 63218160
06/09/20, 88.00, 91.0975, 87.5125, 90.46, 46848880
06/08/20, 88.7725, 88.8963, 86.8575, 88.05, 38773724
06/05/20, 87.945, 89.97, 87.0798, 89.20, 48174600
06/04/20, 87.28, 89.4325, 86.775, 87.665, 42427840
06/03/20, 88.2225, 88.6625, 87.00, 87.695, 36543888
06/02/20, 87.9625, 88.3725, 86.58, 88.2525, 39132056
06/01/20, 88.3325, 88.4075, 86.895, 88.0625, 39051100
05/29/20, 85.545, 88.755, 84.85, 88.755, 74591960
05/28/20, 84.1225, 87.605, 83.7925, 84.87, 73612796
05/27/20, 86.25, 86.3275, 79.9675, 85.2525, 117589244
05/26/20, 91.5675, 91.8175, 86.72, 87.1775, 77077920
05/22/20, 88.2525, 90.93, 87.1325, 90.2625, 103876524
05/21/20, 90.515, 90.5241, 87.375, 87.7525, 76106960
05/20/20, 89.91, 90.43, 88.8875, 89.70, 58753640
05/19/20, 87.9025, 90.875, 87.6275, 88.055, 71732204
05/18/20, 87.605, 89.165, 86.805, 87.5025, 77640360
05/15/20, 78.8975, 85.005, 78.74, 84.9075, 98766156
05/14/20, 78.4163, 80.36, 76.875, 80.305, 60231240
05/13/20, 79.175, 80.785, 75.9475, 77.80, 62585000
05/12/20, 81.235, 81.725, 77.9275, 78.025, 49305920
05/11/20, 78.075, 81.125, 77.7875, 80.655, 46906000
05/08/20, 76.9375, 78.1875, 76.5975, 78.125, 33990712
05/07/20, 75.845, 76.8525, 75.3308, 76.2175, 37373052
05/06/20, 74.2325, 75.50, 73.8525, 74.4475, 32346556
05/05/20, 73.8675, 75.0675, 72.8225, 73.435, 36889564
05/04/20, 70.22, 72.96, 70.22, 72.8213, 31755520
05/01/20, 71.0875, 72.225, 70.2108, 70.695, 34209780
04/30/20, 74.0733, 74.615, 72.93, 73.07, 37591772
04/29/20, 74.1925, 75.145, 73.4375, 74.615, 37916188
04/28/20, 75.75, 76.05, 72.785, 72.84, 44290400
04/27/20, 73.7475, 75.875, 73.50, 74.27, 47938800
04/24/20, 70.90, 72.4175, 70.15, 72.3975, 35264548
04/23/20, 71.96, 73.2844, 70.75, 71.0025, 42415960
04/22/20, 69.3075, 71.9675, 68.85, 71.5375, 48472920
04/21/20, 70.5775, 71.1925, 66.7775, 67.3775, 73516000
04/20/20, 71.81, 73.375, 71.3175, 71.7625, 44938840
04/17/20, 74.50, 74.715, 71.735, 73.08, 53912200
04/16/20, 71.77, 74.75, 71.6375, 73.675, 74562040
04/15/20, 69.30, 71.0418, 68.845, 70.21, 36614884
04/14/20, 68.75, 71.33, 68.4723, 70.9875, 53094680
04/13/20, 65.1375, 67.55, 64.25, 67.4625, 39840728
04/09/20, 68.00, 68.23, 65.105, 65.7375, 52624800
04/08/20, 65.8525, 66.9875, 65.15, 66.7375, 54244440
04/07/20, 69.325, 69.5625, 64.325, 64.7575, 78452204
04/06/20, 63.81, 67.47, 63.2325, 67.10, 71761200
04/03/20, 63.49, 63.9075, 59.5975, 60.9775, 66321400
04/02/20, 61.06, 64.00, 60.5775, 63.8675, 67576436
04/01/20, 63.9125, 65.3825, 60.32, 60.7675, 65691320
03/31/20, 66.80, 68.85, 64.4375, 65.90, 94996040
03/30/20, 63.84, 66.49, 63.3975, 66.3975, 60225000
03/27/20, 62.50, 65.7794, 62.17, 63.1825, 63882960
03/26/20, 63.485, 65.555, 62.50, 64.31, 69758756
03/25/20, 63.45, 65.455, 60.915, 61.405, 79343080
03/24/20, 57.25, 63.165, 57.0125, 62.295, 110164400
03/23/20, 51.4275, 54.12, 49.63, 53.1725, 64387480
03/20/20, 54.75, 57.58, 51.2825, 51.4375, 80463400
03/19/20, 50.49, 54.1825, 48.3475, 53.2425, 76551400
03/18/20, 50.0238, 52.485, 45.1702, 50.705, 87426640
03/17/20, 50.2275, 55.215, 47.75, 54.3175, 83363204
03/16/20, 53.1025, 56.525, 48.50, 49.10, 72697204
03/13/20, 57.625, 60.255, 54.9025, 60.21, 63483760
03/12/20, 56.365, 59.0298, 53.95, 54.0775, 81654156
03/11/20, 63.8638, 64.15, 60.6425, 61.6175, 50206760
03/10/20, 64.135, 65.27, 61.4975, 65.27, 58064880
03/09/20, 59.975, 64.85, 59.545, 61.36, 61415840
03/06/20, 66.52, 67.0975, 64.50, 66.51, 51541240
03/05/20, 69.125, 70.80, 67.875, 68.3225, 54032760
03/04/20, 67.55, 71.2225, 66.80, 71.1275, 59740720
03/03/20, 69.6666, 70.2675, 65.615, 66.4725, 65279320
03/02/20, 69.225, 69.3975, 65.25, 69.1075, 89074564
02/28/20, 60.6138, 68.115, 60.4475, 67.5175, 113467524
02/27/20, 63.725, 66.75, 62.2225, 63.15, 90641476
02/26/20, 65.515, 68.8625, 65.50, 66.9125, 74966156
02/25/20, 69.076, 69.6975, 64.49, 65.5125, 105549756
02/24/20, 67.5475, 70.4681, 67.00, 68.32, 85691476
02/21/20, 76.0475, 76.30, 72.665, 73.5175, 76929320
02/20/20, 78.1913, 79.08, 74.0875, 77.175, 81005040
02/19/20, 75.3725, 78.8525, 75.3714, 78.675, 69433116
02/18/20, 71.411, 74.3275, 71.215, 74.1425, 62188120
02/14/20, 71.815, 73.7425, 71.50, 72.4475, 104192360
02/13/20, 67.5525, 68.37, 67.2775, 67.695, 52801520
02/12/20, 67.5025, 68.20, 67.1119, 68.135, 37464472
02/11/20, 66.83, 68.125, 66.2075, 66.9725, 63855680
02/10/20, 63.125, 65.75, 63.075, 65.7425, 52960760
02/07/20, 63.16, 63.3825, 62.643, 62.8975, 18975212
02/06/20, 63.035, 63.5625, 62.22, 63.5613, 21828204
02/05/20, 62.9975, 63.10, 61.8525, 62.69, 20822008
02/04/20, 61.5075, 61.975, 61.005, 61.7825, 27154356
02/03/20, 58.925, 60.2778, 58.8625, 60.0825, 25592820
01/31/20, 60.9925, 61.1125, 58.6875, 59.1075, 37041972
01/30/20, 60.4025, 61.5875, 59.85, 61.4525, 29050360
01/29/20, 61.8475, 62.21, 60.985, 61.385, 25945116
01/28/20, 60.7125, 62.3175, 60.1786, 61.9925, 31097604
01/27/20, 59.56, 60.5625, 58.0575, 60.05, 47053400
01/24/20, 64.375, 64.875, 62.075, 62.62, 37351356
01/23/20, 62.93, 63.30, 62.0375, 63.215, 24451444
01/22/20, 62.44, 63.3975, 62.25, 62.5125, 23923868
01/21/20, 61.9513, 62.3225, 61.6426, 61.985, 21791700
01/17/20, 62.425, 62.50, 61.8425, 62.32, 25379056
01/16/20, 61.93, 62.2925, 61.6938, 62.2325, 28419164
01/15/20, 61.9475, 62.1723, 61.1325, 61.3925, 26310544
01/14/20, 62.565, 62.82, 61.6875, 61.82, 35957932
01/13/20, 61.915, 63.2471, 61.6875, 62.995, 32033804
01/10/20, 61.8325, 62.1375, 60.9375, 61.08, 31646240
01/09/20, 60.9625, 61.4824, 60.2138, 60.755, 25544212
01/08/20, 59.94, 60.51, 59.5373, 60.095, 27724068
01/07/20, 59.55, 60.4425, 59.0975, 59.9825, 31920576
01/06/20, 58.08, 59.3175, 57.8175, 59.265, 26291248
01/03/20, 58.775, 59.4575, 58.525, 59.0175, 20577232
01/02/20, 59.6875, 59.9775, 59.18, 59.9775, 23767876
12/31/19, 57.725, 58.9188, 57.5325, 58.825, 23121132
12/30/19, 58.9975, 59.05, 57.765, 58.08, 25824712
12/27/19, 59.95, 60.085, 58.9525, 59.2175, 25481004
12/26/19, 59.69, 60.08, 59.50, 59.7975, 18321804
12/24/19, 59.55, 59.8275, 59.205, 59.655, 13886388
12/23/19, 60.13, 60.4525, 59.5975, 59.705, 35539260
12/20/19, 59.5325, 60.0975, 59.3388, 59.8425, 60338440
12/19/19, 57.725, 59.00, 57.675, 58.865, 45310680
12/18/19, 57.4225, 57.985, 57.3375, 57.3775, 34427876
12/17/19, 56.475, 57.30, 56.38, 57.0725, 32326392
12/16/19, 56.475, 57.0161, 56.1925, 56.2875, 32130736
12/13/19, 56.0475, 57.245, 55.455, 55.9975, 45465440
